,Ticker,CompanyName,Sector,SubIndustry,HQLocation,DateFirstAdded,CIK,FoundedYear,QuoteURL,WikiPage,EDGARURL,HQLocationWikiPage,SectorId,Sector,IndustryGroupId,IndustryGroup,IndustryId,Industry,SubIndustryId,SubIndustry,SubIndustryDescription
278,LB,L Brands Inc.,Consumer Discretionary,Apparel Retail,"Columbus, Ohio",1983-09-30,0000701985,1963,https://www.nyse.com/quote/XNYS:LB,/wiki/L_Brands_Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LB&action=getcompany,"/wiki/Columbus,_Ohio",25,Consumer Discretionary,2550,Retailing,255040,Specialty Retail,25504010,Apparel Retail,Retailers specialized mainly in apparel and accessories.
279,LHX,L3Harris Technologies,Industrials,Aerospace & Defense,"Melbourne, Florida",,0000202058,2019 (1895),https://www.nyse.com/quote/XNYS:LHX,/wiki/L3Harris_Technologies,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LHX&action=getcompany,"/wiki/Melbourne,_Florida",20,Industrials,2010,Capital Goods,201010,Aerospace & Defense,20101010,Aerospace & Defense,"Manufacturers of civil or military aerospace and defense equipment, parts or products. Includes defense electronics and space equipment."
280,LH,Laboratory Corp. of America Holding,Health Care,Health Care Services,"Burlington, North Carolina",2004-11-01,0000920148,1978,https://www.nyse.com/quote/XNYS:LH,/wiki/Laboratory_Corp._of_America_Holding,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LH&action=getcompany,"/wiki/Burlington,_North_Carolina",35,Health Care,3510,Health Care Equipment & Services,351020,Health Care Providers & Services,35102015,Health Care Services,"Providers of patient health care services not classified elsewhere. Includes dialysis centers, lab testing services, and pharmacy management services. Also includes companies providing business support services to health care providers, such as clerical support services, collection agency services, staffing services and outsourced sales & marketing services"
281,LRCX,Lam Research,Information Technology,Semiconductor Equipment,"Fremont, California",2012-06-29,0000707549,1980,http://www.nasdaq.com/symbol/lrcx,/wiki/Lam_Research,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LRCX&action=getcompany,"/wiki/Fremont,_California",45,Information Technology,4530,Semiconductors & Semiconductor Equipment,453010,Semiconductors & Semiconductor Equipment,45301010,Semiconductor Equipment,"Manufacturers of semiconductor equipment, including manufacturers of the raw material and equipment used in the solar power industry."
282,LW,Lamb Weston Holdings Inc,Consumer Staples,Packaged Foods & Meats,"Eagle, Idaho",2018-12-03,0001679273,2016 (1950),https://www.nyse.com/quote/XNYS:LW,/wiki/Lamb_Weston_Holdings_Inc,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LW&action=getcompany,"/wiki/Eagle,_Idaho",30,Consumer Staples,3020,"Food, Beverage & Tobacco",302020,Food Products,30202030,Packaged Foods & Meats,"Producers of packaged foods including dairy products, fruit juices, meats, poultry, fish and pet foods."
283,LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,"Las Vegas, Nevada",2019-10-03,0001300514,1988,https://www.nyse.com/quote/XNYS:LVS,/wiki/Las_Vegas_Sands,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LVS&action=getcompany,"/wiki/Las_Vegas,_Nevada",25,Consumer Discretionary,2530,Consumer Services,253010,"Hotels, Restaurants & Leisure",25301010,Casinos & Gaming,Owners and operators of casinos and gaming facilities. Includes companies providing lottery and betting services.
284,LEG,Leggett & Platt,Consumer Discretionary,Home Furnishings,"Carthage, Missouri",,0000058492,1883,https://www.nyse.com/quote/XNYS:LEG,/wiki/Leggett_%26_Platt,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LEG&action=getcompany,"/wiki/Carthage,_Missouri",25,Consumer Discretionary,2520,Consumer Durables & Apparel,252010,Household Durables,25201020,Home Furnishings,"Manufacturers of soft home furnishings or furniture, including upholstery, carpets and wall-coverings."
285,LDOS,Leidos Holdings,Information Technology,IT Consulting & Other Services,"Reston, Virginia",2019-08-09,0001336920,1969,https://www.nyse.com/quote/XNYS:LDOS,/wiki/Leidos_Holdings,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LDOS&action=getcompany,"/wiki/Reston,_Virginia",45,Information Technology,4510,Software & Services,451020,IT Services,45102010,IT Consulting & Other Services,Providers of information technology and systems integration services not classified in the Data Processing & Outsourced Services Sub-Industry. Includes information technology consulting and information management services.
286,LEN,Lennar Corp.,Consumer Discretionary,Homebuilding,"Miami, Florida",2005-10-04,0000920760,1954,https://www.nyse.com/quote/XNYS:LEN,/wiki/Lennar_Corp.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LEN&action=getcompany,"/wiki/Miami,_Florida",25,Consumer Discretionary,2520,Consumer Durables & Apparel,252010,Household Durables,25201030,Homebuilding,Residential construction companies. Includes manufacturers of prefabricated houses and semi-fixed manufactured homes.
287,LLY,Lilly (Eli) & Co.,Health Care,Pharmaceuticals,"Indianapolis, Indiana",1970-12-31,0000059478,1876,https://www.nyse.com/quote/XNYS:LLY,/wiki/Lilly_(Eli)_%26_Co.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LLY&action=getcompany,"/wiki/Indianapolis,_Indiana",35,Health Care,3520,"Pharmaceuticals, Biotechnology & Life Sciences",352020,Pharmaceuticals,35202010,Pharmaceuticals,"Companies engaged in the research, development or production of pharmaceuticals. Includes veterinary drugs."
288,LNC,Lincoln National,Financials,Multi-line Insurance,"Radnor, Pennsylvania",1976-06-30,0000059558,1905,https://www.nyse.com/quote/XNYS:LNC,/wiki/Lincoln_National,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LNC&action=getcompany,"/wiki/Radnor,_Pennsylvania",40,Financials,4030,Insurance,403010,Insurance,40301030,Multi-line Insurance,"Insurance companies with diversified interests in life, health and property and casualty insurance."
289,LIN,Linde plc,Materials,Industrial Gases,"Guildford, Surrey, United Kingdom",1992-07-01,0001707925,1879,https://www.nyse.com/quote/XNYS:LIN,/wiki/Linde_plc,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LIN&action=getcompany,/wiki/Guildford,15,Materials,1510,Materials,151010,Chemicals,15101040,Industrial Gases,Manufacturers of industrial gases.
290,LYV,Live Nation Entertainment,Communication Services,Movies & Entertainment,"Beverly Hills, California",2019-12-23,0001335258,2010,https://www.nyse.com/quote/XNYS:LYV,/wiki/Live_Nation_Entertainment,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LYV&action=getcompany,"/wiki/Beverly_Hills,_California",50,Communication Services,5020,Media & Entertainment,502020,Entertainment,50202010,Movies & Entertainment,"Companies that engage in producing and selling entertainment products and services, including companies engaged in the production, distribution and screening of movies and television shows, producers and distributors of music, entertainment theaters and sports teams. Also includes companies offering and/or producing entertainment content streamed online."
291,LKQ,LKQ Corporation,Consumer Discretionary,Distributors,"Chicago, Illinois",2016-05-23,0001065696,1998,http://www.nasdaq.com/symbol/lkq,/wiki/LKQ_Corporation,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LKQ&action=getcompany,"/wiki/Chicago,_Illinois",25,Consumer Discretionary,2550,Retailing,255010,Distributors,25501010,Distributors,Distributors and wholesalers of general merchandise not classified elsewhere. Includes vehicle distributors.
292,LMT,Lockheed Martin Corp.,Industrials,Aerospace & Defense,"Bethesda, Maryland",1984-07-31,0000936468,1995,https://www.nyse.com/quote/XNYS:LMT,/wiki/Lockheed_Martin_Corp.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LMT&action=getcompany,"/wiki/Bethesda,_Maryland",20,Industrials,2010,Capital Goods,201010,Aerospace & Defense,20101010,Aerospace & Defense,"Manufacturers of civil or military aerospace and defense equipment, parts or products. Includes defense electronics and space equipment."
293,L,Loews Corp.,Financials,Multi-line Insurance,"New York, New York",,0000060086,1959,https://www.nyse.com/quote/XNYS:L,/wiki/Loews_Corp.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=L&action=getcompany,"/wiki/New_York,_New_York",40,Financials,4030,Insurance,403010,Insurance,40301030,Multi-line Insurance,"Insurance companies with diversified interests in life, health and property and casualty insurance."
294,LOW,Lowe's Cos.,Consumer Discretionary,Home Improvement Retail,"Mooresville, North Carolina",1984-02-29,0000060667,1904/1946/1959,https://www.nyse.com/quote/XNYS:LOW,/wiki/Lowe%27s_Cos.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LOW&action=getcompany,"/wiki/Mooresville,_North_Carolina",25,Consumer Discretionary,2550,Retailing,255040,Specialty Retail,25504030,Home Improvement Retail,Owners and operators of home and garden improvement retail stores. Includes stores offering building materials and supplies.
295,LUMN,Lumen Technologies,Communication Services,Alternative Carriers,"Monroe, Louisiana",1999-03-25,0000018926,1983 (1877),https://www.nyse.com/quote/XNYS:LUMN,/wiki/Lumen_Technologies,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LUMN&action=getcompany,"/wiki/Monroe,_Louisiana",50,Communication Services,5010,Telecommunication Services,501010,Diversified Telecommunication Services,50101010,Alternative Carriers,Providers of communications and high-density data transmission services primarily through a high bandwidth/fiber-optic cable network.
296,LYB,LyondellBasell,Materials,Specialty Chemicals,"Rotterdam, Netherlands",2012-09-05,0001489393,2007,https://www.nyse.com/quote/XNYS:LYB,/wiki/LyondellBasell,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LYB&action=getcompany,"/wiki/Rotterdam,_Netherlands",15,Materials,1510,Materials,151010,Chemicals,15101050,Specialty Chemicals,"Companies that primarily produce high value-added chemicals used in the manufacture of a wide variety of products, including but not limited to fine chemicals, additives, advanced polymers, adhesives, sealants and specialty paints, pigments and coatings."
297,MTB,M&T Bank Corp.,Financials,Regional Banks,"Buffalo, New York",2004-02-23,0000036270,1856,https://www.nyse.com/quote/XNYS:MTB,/wiki/M%26T_Bank_Corp.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=MTB&action=getcompany,"/wiki/Buffalo,_New_York",40,Financials,4010,Banks,401010,Banks,40101015,Regional Banks,Commercial banks whose businesses are derived primarily from conventional banking operations and have significant business activity in retail banking and small and medium corporate lending. Regional banks tend to operate in limited geographic regions. Excludes companies classified in the Diversified Banks and Thrifts & Mortgage Banks sub-industries. Also excludes investment banks classified in the Investment Banking & Brokerage Sub-Industry.
298,MRO,Marathon Oil Corp.,Energy,Oil & Gas Exploration & Production,"Houston, Texas",1991-05-01,0000101778,1887,https://www.nyse.com/quote/XNYS:MRO,/wiki/Marathon_Oil_Corp.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=MRO&action=getcompany,"/wiki/Houston,_Texas",10,Energy,1010,Energy,101020,"Oil, Gas & Consumable Fuels",10102020,Oil & Gas Exploration & Production,Companies engaged in the exploration and production of oil and gas not classified elsewhere.
299,MPC,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,"Findlay, Ohio",2011-07-01,0001510295,2009 (1887),https://www.nyse.com/quote/XNYS:MPC,/wiki/Marathon_Petroleum,https://www.sec.gov/cgi-bin/browse-edgar?CIK=MPC&action=getcompany,"/wiki/Findlay,_Ohio",10,Energy,1010,Energy,101020,"Oil, Gas & Consumable Fuels",10102030,Oil & Gas Refining & Marketing,"Companies engaged in the refining and marketing of oil, gas and/or refined products not classified in the Integrated Oil & Gas or Independent Power Producers & Energy Traders Sub-Industries."
300,MKTX,MarketAxess,Financials,Financial Exchanges & Data,"New York, New York",2019-07-01,0001278021,2000,http://www.nasdaq.com/symbol/mktx,/wiki/MarketAxess,https://www.sec.gov/cgi-bin/browse-edgar?CIK=MKTX&action=getcompany,"/wiki/New_York,_New_York",40,Financials,4020,Diversified Financials,402030,Capital Markets,40203040,Financial Exchanges & Data,"Financial exchanges for securities, commodities, derivatives and other financial instruments, and providers of financial decision support tools and products including ratings agencies"
301,MAR,Marriott Int'l.,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Bethesda, Maryland",,0001048286,1927,http://www.nasdaq.com/symbol/mar,/wiki/Marriott_Int%27l.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=MAR&action=getcompany,"/wiki/Bethesda,_Maryland",25,Consumer Discretionary,2530,Consumer Services,253010,"Hotels, Restaurants & Leisure",25301020,"Hotels, Resorts & Cruise Lines","Owners and operators of hotels, resorts and cruise-ships. Includes travel agencies, tour operators and related services not classified elsewhere . Excludes casino-hotels classified in the Casinos & Gaming Sub-Industry."
302,MMC,Marsh & McLennan,Financials,Insurance Brokers,"New York, New York",1987-08-31,0000062709,1905,https://www.nyse.com/quote/XNYS:MMC,/wiki/Marsh_%26_McLennan,https://www.sec.gov/cgi-bin/browse-edgar?CIK=MMC&action=getcompany,"/wiki/New_York,_New_York",40,Financials,4030,Insurance,403010,Insurance,40301010,Insurance Brokers,Insurance and reinsurance brokerage firms.
303,MLM,Martin Marietta Materials,Materials,Construction Materials,"Raleigh, North Carolina",2014-07-02,0000916076,1993,https://www.nyse.com/quote/XNYS:MLM,/wiki/Martin_Marietta_Materials,https://www.sec.gov/cgi-bin/browse-edgar?CIK=MLM&action=getcompany,"/wiki/Raleigh,_North_Carolina",15,Materials,1510,Materials,151020,Construction Materials,15102010,Construction Materials,"Manufacturers of construction materials including sand, clay, gypsum, lime, aggregates, cement, concrete and bricks. Other finished or semi-finished building materials are classified in the Building Products Sub-Industry."
304,MAS,Masco Corp.,Industrials,Building Products,"Livonia, Michigan",1981-06-30,0000062996,1929,https://www.nyse.com/quote/XNYS:MAS,/wiki/Masco_Corp.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=MAS&action=getcompany,"/wiki/Livonia,_Michigan",20,Industrials,2010,Capital Goods,201020,Building Products,20102010,Building Products,Manufacturers of building components and home improvement products and equipment. Excludes lumber and plywood classified under Forest Products and cement and other materials classified in the Construction Materials Sub-Industry.
305,MA,Mastercard Inc.,Information Technology,Data Processing & Outsourced Services,"Harrison, New York",2008-07-18,0001141391,1966,https://www.nyse.com/quote/XNYS:MA,/wiki/Mastercard_Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=MA&action=getcompany,"/wiki/Harrison,_New_York",45,Information Technology,4510,Software & Services,451020,IT Services,45102020,Data Processing & Outsourced Services,Providers of commercial electronic data processing and/or business process outsourcing services. Includes companies that provide services for back-office automation.
